"gas_day","region_code","gas_cons_mcm","rec_added"
2020-10-24,AT,24.58,2022-10-06 14:18:15.001 +0300
2020-10-24,FR,94.73,2022-10-05 16:31:07.508 +0300
2020-10-24,CZ,21.7671428571428574,2022-06-02 18:15:15.000 +0300
2020-10-23,AT,27.91,2022-10-06 14:18:15.001 +0300
2020-10-23,FR,108.99,2022-10-05 16:31:07.508 +0300
2020-10-23,CZ,24.3942857142857143,2022-06-02 18:15:15.000 +0300
2020-10-22,AT,31.03,2022-10-06 14:18:15.001 +0300
2020-10-22,FR,111.81,2022-10-05 16:31:07.508 +0300
2020-10-22,CZ,26.5490476190476189,2022-06-02 18:15:15.000 +0300
2020-10-21,AT,33.93,2022-10-06 14:18:15.001 +0300
2020-10-21,FR,108.39,2022-10-05 16:31:03.340 +0300
2020-10-21,CZ,24.6466666666666674,2022-06-02 18:15:15.000 +0300
2020-10-20,AT,28.02,2022-10-06 14:18:15.001 +0300
2020-10-20,FR,128.69,2022-10-05 16:31:03.340 +0300
2020-10-20,CZ,25.987619047619048,2022-06-02 18:15:15.000 +0300
2020-10-19,AT,32.27,2022-10-06 14:18:15.001 +0300
2020-10-19,FR,139.28,2022-10-05 16:31:03.340 +0300
2020-10-19,CZ,25.1800000000000004,2022-06-02 18:15:15.000 +0300
2020-10-18,AT,33.67,2022-10-06 14:18:15.001 +0300
2020-10-18,FR,126.07,2022-10-05 16:30:59.950 +0300
2020-10-18,CZ,26.1614285714285720,2022-06-02 18:15:15.000 +0300
2020-10-17,AT,29.86,2022-10-06 14:18:15.001 +0300
2020-10-17,FR,134.68,2022-10-05 16:30:59.950 +0300
2020-10-17,CZ,24.1252380952380951,2022-06-02 18:15:15.000 +0300
2020-10-16,AT,31.41,2022-10-06 14:18:15.001 +0300
2020-10-16,FR,150.77,2022-10-05 16:30:59.950 +0300
2020-10-16,CZ,25.9523809523809527,2022-06-02 18:15:15.000 +0300
2020-10-15,AT,34.61,2022-10-06 14:18:15.001 +0300
2020-10-15,FR,156.31,2022-10-05 16:30:56.961 +0300
2020-10-15,CZ,25.8623809523809527,2022-06-02 18:15:15.000 +0300
2020-10-14,AT,39.08,2022-10-06 14:18:15.001 +0300
2020-10-14,FR,146.74,2022-10-05 16:30:56.961 +0300
2020-10-14,CZ,28.2909523809523813,2022-06-02 18:15:15.000 +0300
2020-10-13,AT,38.48,2022-10-06 14:18:15.001 +0300
2020-10-13,FR,145.93,2022-10-05 16:30:56.961 +0300
2020-10-13,CZ,25.7504761904761906,2022-06-02 18:15:15.000 +0300
2020-10-12,AT,27.50,2022-10-06 14:18:15.001 +0300
2020-10-12,FR,139.13,2022-10-05 16:30:54.267 +0300
2020-10-12,CZ,23.5009523809523809,2022-06-02 18:15:15.000 +0300
2020-10-11,AT,33.75,2022-10-06 14:18:15.001 +0300
2020-10-11,FR,106.06,2022-10-05 16:30:54.267 +0300
2020-10-11,CZ,19.1633333333333336,2022-06-02 18:15:15.000 +0300
2020-10-10,AT,28.02,2022-10-06 14:18:15.001 +0300
2020-10-10,FR,97.57,2022-10-05 16:30:54.267 +0300
2020-10-10,CZ,18.8885714285714285,2022-06-02 18:15:15.000 +0300
2020-10-09,AT,28.33,2022-10-06 14:18:15.001 +0300
2020-10-09,FR,109.99,2022-10-05 16:30:51.780 +0300
2020-10-09,CZ,21.8328571428571427,2022-06-02 18:15:15.000 +0300
2020-10-08,AT,32.74,2022-10-06 14:18:15.001 +0300
2020-10-08,FR,104.61,2022-10-05 16:30:51.780 +0300
2020-10-08,CZ,20.2885714285714287,2022-06-02 18:15:15.000 +0300
2020-10-07,AT,29.11,2022-10-06 14:18:15.001 +0300
2020-10-07,FR,113.53,2022-10-05 16:30:51.780 +0300
2020-10-07,CZ,23.4238095238095238,2022-06-02 18:15:15.000 +0300
2020-10-06,AT,31.14,2022-10-06 14:18:15.001 +0300
2020-10-06,FR,112.86,2022-10-05 16:30:49.041 +0300
2020-10-06,CZ,18.9647619047619047,2022-06-02 18:15:15.000 +0300
2020-10-05,AT,29.02,2022-10-06 14:18:15.001 +0300
2020-10-05,FR,115.27,2022-10-05 16:30:49.041 +0300
2020-10-05,CZ,20.2628571428571429,2022-06-02 18:15:15.000 +0300
2020-10-04,AT,27.72,2022-10-06 14:18:15.001 +0300
2020-10-04,FR,92.32,2022-10-05 16:30:49.041 +0300
2020-10-04,CZ,17.6180952380952381,2022-06-02 18:15:15.000 +0300
2020-10-03,AT,26.21,2022-10-06 14:18:15.001 +0300
2020-10-03,FR,96.55,2022-10-05 16:30:45.783 +0300
2020-10-03,CZ,14.937142857142857,2022-06-02 18:15:15.000 +0300
2020-10-02,AT,28.60,2022-10-06 14:18:15.001 +0300
2020-10-02,FR,110.72,2022-10-05 16:30:45.783 +0300
2020-10-02,CZ,19.5295238095238096,2022-06-02 18:15:15.000 +0300
2020-10-01,AT,24.65,2022-10-06 14:18:15.001 +0300
2020-10-01,FR,106.46,2022-10-05 16:30:45.783 +0300
2020-10-01,CZ,20.5623809523809526,2022-06-02 18:15:15.000 +0300
2020-09-30,AT,29.82,2022-10-06 14:18:28.581 +0300
2020-09-30,FR,102.09,2022-10-05 16:30:43.174 +0300
2020-09-30,CZ,23.3866666666666666,2022-06-02 18:15:15.000 +0300
2020-09-29,AT,27.33,2022-10-06 14:18:28.581 +0300
2020-09-29,FR,107.26,2022-10-05 16:30:43.174 +0300
2020-09-29,CZ,20.9033333333333334,2022-06-02 18:15:15.000 +0300
2020-09-28,AT,25.32,2022-10-06 14:18:28.581 +0300
2020-09-28,FR,109.17,2022-10-05 16:30:43.174 +0300
2020-09-28,CZ,18.6628571428571431,2022-06-02 18:15:15.000 +0300
2020-09-27,AT,25.57,2022-10-06 14:18:28.581 +0300
2020-09-27,FR,82.93,2022-10-05 16:30:40.021 +0300
2020-09-27,CZ,17.2238095238095238,2022-06-02 18:15:15.000 +0300
2020-09-26,AT,25.98,2022-10-06 14:18:28.581 +0300
2020-09-26,FR,74.45,2022-10-05 16:30:40.021 +0300
2020-09-26,CZ,13.5619047619047621,2022-06-02 18:15:15.000 +0300
2020-09-25,AT,24.65,2022-10-06 14:18:28.581 +0300
2020-09-25,FR,82.12,2022-10-05 16:30:40.021 +0300
2020-09-25,CZ,13.283333333333334,2022-06-02 18:15:15.000 +0300
2020-09-24,AT,26.64,2022-10-06 14:18:28.581 +0300
2020-09-24,FR,78.11,2022-10-05 16:30:36.785 +0300
2020-09-24,CZ,10.114761904761904,2022-06-02 18:15:15.000 +0300
2020-09-23,AT,25.50,2022-10-06 14:18:28.581 +0300
2020-09-23,FR,76.84,2022-10-05 16:30:36.785 +0300
2020-09-23,CZ,12.302857142857143,2022-06-02 18:15:15.000 +0300
2020-09-22,AT,22.96,2022-10-06 14:18:28.581 +0300
2020-09-22,FR,77.34,2022-10-05 16:30:36.785 +0300
2020-09-22,CZ,13.2919047619047617,2022-06-02 18:15:15.000 +0300
2020-09-21,AT,24.57,2022-10-06 14:18:28.581 +0300
2020-09-21,FR,74.30,2022-10-05 16:30:33.985 +0300
2020-09-21,CZ,10.7685714285714286,2022-06-02 18:15:15.000 +0300
2020-09-20,AT,23.07,2022-10-06 14:18:28.581 +0300
2020-09-20,FR,59.97,2022-10-05 16:30:33.985 +0300
2020-09-20,CZ,11.638571428571429,2022-06-02 18:15:15.000 +0300
2020-09-19,AT,26.26,2022-10-06 14:18:28.581 +0300
2020-09-19,FR,59.30,2022-10-05 16:30:33.985 +0300
2020-09-19,CZ,10.974761904761905,2022-06-02 18:15:15.000 +0300
2020-09-18,AT,23.81,2022-10-06 14:18:28.581 +0300
2020-09-18,FR,67.26,2022-10-05 16:30:30.620 +0300
2020-09-18,CZ,10.555714285714286,2022-06-02 18:15:15.000 +0300
2020-09-17,AT,25.29,2022-10-06 14:18:28.581 +0300
2020-09-17,FR,69.47,2022-10-05 16:30:30.620 +0300
2020-09-17,CZ,10.8195238095238097,2022-06-02 18:15:15.000 +0300
2020-09-16,AT,26.17,2022-10-06 14:18:28.581 +0300
2020-09-16,FR,69.37,2022-10-05 16:30:30.620 +0300
2020-09-16,CZ,9.793809523809524,2022-06-02 18:15:15.000 +0300
2020-09-15,AT,18.34,2022-10-06 14:18:28.581 +0300
2020-09-15,FR,70.80,2022-10-05 16:30:27.721 +0300
2020-09-15,CZ,11.301428571428571,2022-06-02 18:15:15.000 +0300
2020-09-14,AT,20.77,2022-10-06 14:18:28.581 +0300
2020-09-14,FR,69.03,2022-10-05 16:30:27.721 +0300
2020-09-14,CZ,9.413333333333334,2022-06-02 18:15:15.000 +0300
2020-09-13,AT,19.41,2022-10-06 14:18:28.581 +0300
2020-09-13,FR,56.12,2022-10-05 16:30:27.721 +0300
2020-09-13,CZ,8.525238095238096,2022-06-02 18:15:15.000 +0300
2020-09-12,AT,17.70,2022-10-06 14:18:28.581 +0300
2020-09-12,FR,59.78,2022-10-05 16:30:24.992 +0300
2020-09-12,CZ,10.552857142857143,2022-06-02 18:15:15.000 +0300
2020-09-11,AT,16.08,2022-10-06 14:18:28.581 +0300
2020-09-11,FR,71.43,2022-10-05 16:30:24.992 +0300
2020-09-11,CZ,12.826666666666666,2022-06-02 18:15:15.000 +0300
2020-09-10,AT,14.18,2022-10-06 14:18:28.581 +0300
2020-09-10,FR,74.17,2022-10-05 16:30:24.992 +0300
2020-09-10,CZ,12.662857142857143,2022-06-02 18:15:15.000 +0300
2020-09-09,AT,12.29,2022-10-06 14:18:28.581 +0300
2020-09-09,FR,72.95,2022-10-05 16:30:22.011 +0300
2020-09-09,CZ,12.342857142857143,2022-06-02 18:15:15.000 +0300
2020-09-08,AT,19.91,2022-10-06 14:18:28.581 +0300
2020-09-08,FR,73.26,2022-10-05 16:30:22.011 +0300
2020-09-08,CZ,11.268095238095238,2022-06-02 18:15:15.000 +0300
2020-09-07,AT,21.33,2022-10-06 14:18:28.581 +0300
2020-09-07,FR,74.07,2022-10-05 16:30:22.011 +0300
2020-09-07,CZ,13.2666666666666666,2022-06-02 18:15:15.000 +0300
2020-09-06,AT,23.49,2022-10-06 14:18:28.581 +0300
2020-09-06,FR,60.25,2022-10-05 16:30:19.526 +0300
2020-09-06,CZ,14.4657142857142852,2022-06-02 18:15:15.000 +0300
2020-09-05,AT,22.05,2022-10-06 14:18:28.581 +0300
2020-09-05,FR,57.69,2022-10-05 16:30:19.526 +0300
2020-09-05,CZ,13.9890476190476192,2022-06-02 18:15:15.000 +0300
2020-09-04,AT,21.33,2022-10-06 14:18:28.581 +0300
2020-09-04,FR,66.78,2022-10-05 16:30:19.526 +0300
2020-09-04,CZ,15.2947619047619049,2022-06-02 18:15:15.000 +0300
2020-09-03,AT,23.51,2022-10-06 14:18:28.581 +0300
2020-09-03,FR,68.60,2022-10-05 16:30:16.050 +0300
2020-09-03,CZ,14.1214285714285712,2022-06-02 18:15:15.000 +0300
2020-09-02,AT,23.41,2022-10-06 14:18:28.581 +0300
2020-09-02,FR,71.99,2022-10-05 16:30:16.050 +0300
2020-09-02,CZ,16.2252380952380954,2022-06-02 18:15:15.000 +0300
2020-09-01,AT,25.60,2022-10-06 14:18:28.581 +0300
2020-09-01,FR,73.62,2022-10-05 16:30:16.050 +0300
2020-09-01,CZ,16.5071428571428573,2022-06-02 18:15:15.000 +0300
2020-08-31,AT,24.15,2022-10-06 14:18:27.121 +0300
2020-08-31,FR,70.99,2022-10-05 16:30:16.050 +0300
2020-08-31,CZ,12.967619047619048,2022-06-02 18:15:15.000 +0300
2020-08-30,AT,24.25,2022-10-06 14:18:27.121 +0300
2020-08-30,FR,55.63,2022-10-05 16:30:16.050 +0300
2020-08-30,CZ,11.5090476190476195,2022-06-02 18:15:15.000 +0300
2020-08-29,AT,25.61,2022-10-06 14:18:27.121 +0300
2020-08-29,FR,56.40,2022-10-05 16:30:16.050 +0300
2020-08-29,CZ,10.391904761904761,2022-06-02 18:15:15.000 +0300
2020-08-28,AT,24.42,2022-10-06 14:18:27.121 +0300
2020-08-28,FR,65.54,2022-10-05 16:30:12.606 +0300
2020-08-28,CZ,14.506190476190477,2022-06-02 18:15:15.000 +0300
2020-08-27,AT,26.21,2022-10-06 14:18:27.121 +0300
2020-08-27,FR,67.96,2022-10-05 16:30:12.606 +0300
2020-08-27,CZ,13.10,2022-06-02 18:15:15.000 +0300
2020-08-26,AT,24.16,2022-10-06 14:18:27.121 +0300
2020-08-26,FR,67.17,2022-10-05 16:30:12.606 +0300
2020-08-26,CZ,9.833333333333333,2022-06-02 18:15:15.000 +0300
2020-08-25,AT,23.78,2022-10-06 14:18:27.121 +0300
2020-08-25,FR,67.41,2022-10-05 16:30:12.606 +0300
2020-08-25,CZ,11.0890476190476195,2022-06-02 18:15:15.000 +0300
2020-08-24,AT,24.20,2022-10-06 14:18:27.121 +0300
2020-08-24,FR,66.99,2022-10-05 16:30:12.606 +0300
2020-08-24,CZ,14.154285714285714,2022-06-02 18:15:15.000 +0300
2020-08-23,AT,21.09,2022-10-06 14:18:27.121 +0300
2020-08-23,FR,49.29,2022-10-05 16:30:12.606 +0300
2020-08-23,CZ,8.55095238095238,2022-06-02 18:15:15.000 +0300
2020-08-22,AT,22.53,2022-10-06 14:18:27.121 +0300
2020-08-22,FR,47.97,2022-10-05 16:30:09.160 +0300
2020-08-22,CZ,9.125238095238096,2022-06-02 18:15:15.000 +0300
2020-08-21,AT,23.51,2022-10-06 14:18:27.121 +0300
2020-08-21,FR,58.87,2022-10-05 16:30:09.160 +0300
2020-08-21,CZ,11.623809523809524,2022-06-02 18:15:15.000 +0300
2020-08-20,AT,25.29,2022-10-06 14:18:27.121 +0300
2020-08-20,FR,61.60,2022-10-05 16:30:09.160 +0300
2020-08-20,CZ,14.855714285714286,2022-06-02 18:15:15.000 +0300
2020-08-19,AT,24.79,2022-10-06 14:18:27.121 +0300
2020-08-19,FR,61.96,2022-10-05 16:30:09.160 +0300
2020-08-19,CZ,17.219047619047619,2022-06-02 18:15:15.000 +0300
2020-08-18,AT,24.58,2022-10-06 14:18:27.121 +0300
2020-08-18,FR,62.15,2022-10-05 16:30:09.160 +0300
2020-08-18,CZ,11.795714285714286,2022-06-02 18:15:15.000 +0300
2020-08-17,AT,25.02,2022-10-06 14:18:27.121 +0300
2020-08-17,FR,61.05,2022-10-05 16:30:09.160 +0300
2020-08-17,CZ,14.469047619047619,2022-06-02 18:15:15.000 +0300
2020-08-16,AT,21.92,2022-10-06 14:18:27.121 +0300
2020-08-16,FR,52.42,2022-10-05 16:30:05.089 +0300
2020-08-16,CZ,12.51190476190476,2022-06-02 18:15:15.000 +0300
2020-08-15,AT,19.83,2022-10-06 14:18:27.121 +0300
2020-08-15,FR,52.38,2022-10-05 16:30:05.089 +0300
2020-08-15,CZ,12.708571428571428,2022-06-02 18:15:15.000 +0300
2020-08-14,AT,23.34,2022-10-06 14:18:27.121 +0300
2020-08-14,FR,56.88,2022-10-05 16:30:05.089 +0300
2020-08-14,CZ,13.723333333333334,2022-06-02 18:15:15.000 +0300
2020-08-13,AT,22.89,2022-10-06 14:18:27.121 +0300
2020-08-13,FR,55.42,2022-10-05 16:30:05.089 +0300
2020-08-13,CZ,15.831428571428572,2022-06-02 18:15:15.000 +0300
2020-08-12,AT,24.30,2022-10-06 14:18:27.121 +0300
2020-08-12,FR,55.93,2022-10-05 16:30:05.089 +0300
2020-08-12,CZ,14.83095238095238,2022-06-02 18:15:15.000 +0300
2020-08-11,AT,24.72,2022-10-06 14:18:27.121 +0300
2020-08-11,FR,54.98,2022-10-05 16:30:05.089 +0300
2020-08-11,CZ,15.566190476190476,2022-06-02 18:15:15.000 +0300
2020-08-10,AT,24.16,2022-10-06 14:18:27.121 +0300
2020-08-10,FR,53.18,2022-10-05 16:30:01.306 +0300
2020-08-10,CZ,12.577142857142858,2022-06-02 18:15:15.000 +0300
2020-08-09,AT,22.85,2022-10-06 14:18:27.121 +0300
2020-08-09,FR,46.87,2022-10-05 16:30:01.306 +0300
2020-08-09,CZ,12.637619047619049,2022-06-02 18:15:15.000 +0300
2020-08-08,AT,23.70,2022-10-06 14:18:27.121 +0300
2020-08-08,FR,49.07,2022-10-05 16:30:01.306 +0300
2020-08-08,CZ,14.034761904761904,2022-06-02 18:15:15.000 +0300
2020-08-07,AT,23.90,2022-10-06 14:18:27.121 +0300
2020-08-07,FR,54.30,2022-10-05 16:30:01.306 +0300
2020-08-07,CZ,14.744285714285715,2022-06-02 18:15:15.000 +0300
2020-08-06,AT,22.32,2022-10-06 14:18:27.121 +0300
2020-08-06,FR,55.67,2022-10-05 16:30:01.306 +0300
2020-08-06,CZ,10.614285714285717,2022-06-02 18:15:15.000 +0300
2020-08-05,AT,20.93,2022-10-06 14:18:27.121 +0300
2020-08-05,FR,55.63,2022-10-05 16:30:01.306 +0300
2020-08-05,CZ,13.638095238095237,2022-06-02 18:15:15.000 +0300
2020-08-04,AT,20.64,2022-10-06 14:18:27.121 +0300
2020-08-04,FR,58.56,2022-10-05 16:29:57.745 +0300
2020-08-04,CZ,18.701428571428571,2022-06-02 18:15:15.000 +0300
2020-08-03,AT,24.24,2022-10-06 14:18:27.121 +0300
2020-08-03,FR,59.70,2022-10-05 16:29:57.745 +0300
2020-08-03,CZ,10.172857142857143,2022-06-02 18:15:15.000 +0300
2020-08-02,AT,20.15,2022-10-06 14:18:27.121 +0300
2020-08-02,FR,48.70,2022-10-05 16:29:57.745 +0300
2020-08-02,CZ,14.9904761904761922,2022-06-02 18:15:15.000 +0300
2020-08-01,AT,20.70,2022-10-06 14:18:27.121 +0300
2020-08-01,FR,50.74,2022-10-05 16:29:57.745 +0300
2020-08-01,CZ,12.502380952380953,2022-06-02 18:15:15.000 +0300
2020-07-31,AT,23.03,2022-10-06 14:18:25.961 +0300
2020-07-31,FR,57.36,2022-10-05 16:29:57.745 +0300
2020-07-31,CZ,13.481428571428571,2022-06-02 18:15:15.000 +0300
2020-07-30,AT,24.68,2022-10-06 14:18:25.961 +0300
2020-07-30,FR,62.67,2022-10-05 16:29:57.745 +0300
2020-07-30,CZ,10.984285714285717,2022-06-02 18:15:15.000 +0300
2020-07-29,AT,25.67,2022-10-06 14:18:25.961 +0300
2020-07-29,FR,66.74,2022-10-05 16:29:54.071 +0300
2020-07-29,CZ,14.839523809523808,2022-06-02 18:15:15.000 +0300
2020-07-28,AT,25.03,2022-10-06 14:18:25.961 +0300
2020-07-28,FR,66.90,2022-10-05 16:29:54.071 +0300
2020-07-28,CZ,15.037142857142858,2022-06-02 18:15:15.000 +0300
2020-07-27,AT,21.73,2022-10-06 14:18:25.961 +0300
2020-07-27,FR,64.81,2022-10-05 16:29:54.071 +0300
2020-07-27,CZ,14.013809523809524,2022-06-02 18:15:15.000 +0300
2020-07-26,AT,22.93,2022-10-06 14:18:25.961 +0300
2020-07-26,FR,50.57,2022-10-05 16:29:54.071 +0300
2020-07-26,CZ,16.064761904761905,2022-06-02 18:15:15.000 +0300
2020-07-25,AT,23.93,2022-10-06 14:18:25.961 +0300
2020-07-25,FR,54.73,2022-10-05 16:29:54.071 +0300
2020-07-25,CZ,10.856666666666667,2022-06-02 18:15:15.000 +0300
2020-07-24,AT,24.32,2022-10-06 14:18:25.961 +0300
2020-07-24,FR,64.57,2022-10-05 16:29:54.071 +0300
2020-07-24,CZ,13.138571428571428,2022-06-02 18:15:15.000 +0300
2020-07-23,AT,27.48,2022-10-06 14:18:25.961 +0300
2020-07-23,FR,69.10,2022-10-05 16:29:50.933 +0300
2020-07-23,CZ,14.40,2022-06-02 18:15:15.000 +0300
2020-07-22,AT,27.15,2022-10-06 14:18:25.961 +0300
2020-07-22,FR,69.73,2022-10-05 16:29:50.933 +0300
2020-07-22,CZ,14.12047619047619,2022-06-02 18:15:15.000 +0300
2020-07-21,AT,28.43,2022-10-06 14:18:25.961 +0300
2020-07-21,FR,67.18,2022-10-05 16:29:50.933 +0300
2020-07-21,CZ,14.272857142857143,2022-06-02 18:15:15.000 +0300
2020-07-20,AT,24.47,2022-10-06 14:18:25.961 +0300
2020-07-20,FR,67.63,2022-10-05 16:29:50.933 +0300
2020-07-20,CZ,13.6919047619047625,2022-06-02 18:15:15.000 +0300
2020-07-19,AT,23.90,2022-10-06 14:18:25.961 +0300
2020-07-19,FR,57.60,2022-10-05 16:29:50.933 +0300
2020-07-19,CZ,9.1923809523809529,2022-06-02 18:15:15.000 +0300
2020-07-18,AT,23.81,2022-10-06 14:18:25.961 +0300
2020-07-18,FR,60.11,2022-10-05 16:29:50.933 +0300
2020-07-18,CZ,14.8738095238095239,2022-06-02 18:15:15.000 +0300
2020-07-17,AT,23.08,2022-10-06 14:18:25.961 +0300
2020-07-17,FR,70.40,2022-10-05 16:29:47.657 +0300
2020-07-17,CZ,12.721904761904762,2022-06-02 18:15:15.000 +0300
2020-07-16,AT,23.05,2022-10-06 14:18:25.961 +0300
2020-07-16,FR,73.66,2022-10-05 16:29:47.657 +0300
2020-07-16,CZ,12.5657142857142857,2022-06-02 18:15:15.000 +0300
2020-07-15,AT,25.00,2022-10-06 14:18:25.961 +0300
2020-07-15,FR,71.47,2022-10-05 16:29:47.657 +0300
2020-07-15,CZ,13.757619047619048,2022-06-02 18:15:15.000 +0300
2020-07-14,AT,21.94,2022-10-06 14:18:25.961 +0300
2020-07-14,FR,61.95,2022-10-05 16:29:47.657 +0300
2020-07-14,CZ,14.1714285714285705,2022-06-02 18:15:15.000 +0300
2020-07-13,AT,23.48,2022-10-06 14:18:25.961 +0300
2020-07-13,FR,62.76,2022-10-05 16:29:47.657 +0300
2020-07-13,CZ,12.607142857142856,2022-06-02 18:15:15.000 +0300
2020-07-12,AT,24.59,2022-10-06 14:18:25.961 +0300
2020-07-12,FR,56.44,2022-10-05 16:29:47.657 +0300
2020-07-12,CZ,11.789999999999998,2022-06-02 18:15:15.000 +0300
2020-07-11,AT,24.03,2022-10-06 14:18:25.961 +0300
2020-07-11,FR,60.50,2022-10-05 16:29:44.808 +0300
2020-07-11,CZ,10.64142857142857,2022-06-02 18:15:15.000 +0300
2020-07-10,AT,25.16,2022-10-06 14:18:25.961 +0300
2020-07-10,FR,68.70,2022-10-05 16:29:44.808 +0300
2020-07-10,CZ,16.124285714285712,2022-06-02 18:15:15.000 +0300
2020-07-09,AT,28.12,2022-10-06 14:18:25.961 +0300
2020-07-09,FR,69.11,2022-10-05 16:29:44.808 +0300
2020-07-09,CZ,16.59047619047619,2022-06-02 18:15:15.000 +0300
2020-07-08,AT,22.60,2022-10-06 14:18:25.961 +0300
2020-07-08,FR,70.13,2022-10-05 16:29:44.808 +0300
2020-07-08,CZ,14.622380952380953,2022-06-02 18:15:15.000 +0300
2020-07-07,AT,22.63,2022-10-06 14:18:25.961 +0300
2020-07-07,FR,70.55,2022-10-05 16:29:44.808 +0300
2020-07-07,CZ,16.428095238095238,2022-06-02 18:15:15.000 +0300
2020-07-06,AT,27.35,2022-10-06 14:18:25.961 +0300
2020-07-06,FR,68.83,2022-10-05 16:29:44.808 +0300
2020-07-06,CZ,10.362857142857144,2022-06-02 18:15:15.000 +0300
2020-07-05,AT,20.58,2022-10-06 14:18:25.961 +0300
2020-07-05,FR,50.99,2022-10-05 16:29:41.511 +0300
2020-07-05,CZ,14.400952380952382,2022-06-02 18:15:15.000 +0300
2020-07-04,AT,25.05,2022-10-06 14:18:25.961 +0300
2020-07-04,FR,51.84,2022-10-05 16:29:41.511 +0300
2020-07-04,CZ,14.785714285714284,2022-06-02 18:15:15.000 +0300
2020-07-03,AT,25.23,2022-10-06 14:18:25.961 +0300
2020-07-03,FR,68.72,2022-10-05 16:29:41.511 +0300
2020-07-03,CZ,14.064285714285714,2022-06-02 18:15:15.000 +0300
2020-07-02,AT,28.64,2022-10-06 14:18:25.961 +0300
2020-07-02,FR,74.01,2022-10-05 16:29:41.511 +0300
2020-07-02,CZ,14.77095238095238,2022-06-02 18:15:15.000 +0300
2020-07-01,AT,21.83,2022-10-06 14:18:25.961 +0300
2020-07-01,FR,72.52,2022-10-05 16:29:41.511 +0300
2020-07-01,CZ,15.684285714285714,2022-06-02 18:15:15.000 +0300
2020-06-30,AT,25.75,2022-10-06 14:18:24.597 +0300
2020-06-30,FR,73.11,2022-10-05 16:29:41.511 +0300
2020-06-30,CZ,16.8466666666666664,2022-06-02 18:15:15.000 +0300
2020-06-29,AT,12.12,2022-10-06 14:18:24.597 +0300
2020-06-29,FR,71.43,2022-10-05 16:29:37.975 +0300
2020-06-29,CZ,14.513809523809525,2022-06-02 18:15:15.000 +0300
2020-06-28,AT,9.22,2022-10-06 14:18:24.597 +0300
2020-06-28,FR,52.55,2022-10-05 16:29:37.975 +0300
2020-06-28,CZ,14.28666666666667,2022-06-02 18:15:15.000 +0300
2020-06-27,AT,10.47,2022-10-06 14:18:24.597 +0300
2020-06-27,FR,57.27,2022-10-05 16:29:37.975 +0300
2020-06-27,CZ,14.32095238095238,2022-06-02 18:15:15.000 +0300
2020-06-26,AT,10.49,2022-10-06 14:18:24.597 +0300
2020-06-26,FR,69.56,2022-10-05 16:29:37.975 +0300
2020-06-26,CZ,14.276190476190476,2022-06-02 18:15:15.000 +0300
2020-06-25,AT,12.90,2022-10-06 14:18:24.597 +0300
2020-06-25,FR,71.62,2022-10-05 16:29:37.975 +0300
2020-06-25,CZ,17.93904761904762,2022-06-02 18:15:15.000 +0300
2020-06-24,AT,12.21,2022-10-06 14:18:24.597 +0300
2020-06-24,FR,71.03,2022-10-05 16:29:37.975 +0300
2020-06-24,CZ,13.9042857142857171,2022-06-02 18:15:15.000 +0300
2020-06-23,AT,10.96,2022-10-06 14:18:24.597 +0300
2020-06-23,FR,73.09,2022-10-05 16:29:34.211 +0300
2020-06-23,CZ,17.9423809523809531,2022-06-02 18:15:15.000 +0300
2020-06-22,AT,12.86,2022-10-06 14:18:24.597 +0300
2020-06-22,FR,72.46,2022-10-05 16:29:34.211 +0300
2020-06-22,CZ,14.614285714285713,2022-06-02 18:15:15.000 +0300
2020-06-21,AT,25.44,2022-10-06 14:18:24.597 +0300
2020-06-21,FR,55.01,2022-10-05 16:29:34.211 +0300
2020-06-21,CZ,18.394285714285717,2022-06-02 18:15:15.000 +0300
2020-06-20,AT,25.14,2022-10-06 14:18:24.597 +0300
2020-06-20,FR,61.35,2022-10-05 16:29:34.211 +0300
2020-06-20,CZ,17.337619047619046,2022-06-02 18:15:15.000 +0300
2020-06-19,AT,17.13,2022-10-06 14:18:24.597 +0300
2020-06-19,FR,74.42,2022-10-05 16:29:34.211 +0300
2020-06-19,CZ,14.37952380952381,2022-06-02 18:15:15.000 +0300
2020-06-18,AT,24.81,2022-10-06 14:18:24.597 +0300
2020-06-18,FR,77.67,2022-10-05 16:29:34.211 +0300
2020-06-18,CZ,15.38952380952381,2022-06-02 18:15:15.000 +0300
2020-06-17,AT,23.66,2022-10-06 14:18:24.597 +0300
2020-06-17,FR,77.22,2022-10-05 16:29:30.609 +0300
2020-06-17,CZ,19.387619047619048,2022-06-02 18:15:15.000 +0300
2020-06-16,AT,22.15,2022-10-06 14:18:24.597 +0300
2020-06-16,FR,77.10,2022-10-05 16:29:30.609 +0300
2020-06-16,CZ,14.760952380952383,2022-06-02 18:15:15.000 +0300
2020-06-15,AT,25.87,2022-10-06 14:18:24.597 +0300
2020-06-15,FR,74.79,2022-10-05 16:29:30.609 +0300
2020-06-15,CZ,11.03666666666667,2022-06-02 18:15:15.000 +0300
2020-06-14,AT,22.66,2022-10-06 14:18:24.597 +0300
2020-06-14,FR,57.08,2022-10-05 16:29:30.609 +0300
2020-06-14,CZ,13.852857142857142,2022-06-02 18:15:15.000 +0300
2020-06-13,AT,22.31,2022-10-06 14:18:24.597 +0300
2020-06-13,FR,59.15,2022-10-05 16:29:30.609 +0300
