"date_actual","region_name","date_forecast","day_avg_temp","is_fact","doc_date"
2020-12-09,Германия,2020-12-03,1.00,false,2021-01-01
2020-12-09,Германия,2020-12-04,1.00,false,2021-01-01
2020-12-09,Германия,2020-12-05,1.00,false,2021-01-01
2020-12-09,Германия,2020-12-06,1.00,false,2021-01-01
2020-12-09,Германия,2020-12-07,1.00,false,2021-01-01
2020-12-09,Германия,2020-12-08,2.00,false,2021-01-01
2020-12-09,Германия,2020-12-09,2.00,false,2021-01-01
2020-12-09,Германия,,1.00,true,2021-01-01
2020-12-09,Франция,2020-12-03,2.00,false,2021-01-01
2020-12-09,Франция,2020-12-04,3.00,false,2021-01-01
2020-12-09,Франция,2020-12-05,3.00,false,2021-01-01
2020-12-09,Франция,2020-12-06,3.00,false,2021-01-01
2020-12-09,Франция,2020-12-07,3.00,false,2021-01-01
2020-12-09,Франция,2020-12-08,3.00,false,2021-01-01
2020-12-09,Франция,2020-12-09,3.00,false,2021-01-01
2020-12-09,Франция,,3.00,true,2021-01-01
2020-12-08,Австрия,2020-12-02,0.00,false,2021-01-01
2020-12-08,Австрия,2020-12-03,0.00,false,2021-01-01
2020-12-08,Австрия,2020-12-04,0.00,false,2021-01-01
2020-12-08,Австрия,2020-12-05,0.00,false,2021-01-01
2020-12-08,Австрия,2020-12-06,1.00,false,2021-01-01
2020-12-08,Австрия,2020-12-07,1.00,false,2021-01-01
2020-12-08,Австрия,2020-12-08,2.00,false,2021-01-01
2020-12-08,Австрия,,2.00,true,2021-01-01
2020-12-08,Германия,2020-12-02,1.00,false,2021-01-01
2020-12-08,Германия,2020-12-03,1.00,false,2021-01-01
2020-12-08,Германия,2020-12-04,0.00,false,2021-01-01
2020-12-08,Германия,2020-12-05,1.00,false,2021-01-01
2020-12-08,Германия,2020-12-06,1.00,false,2021-01-01
2020-12-08,Германия,2020-12-07,1.00,false,2021-01-01
2020-12-08,Германия,2020-12-08,2.00,false,2021-01-01
2020-12-08,Германия,,2.00,true,2021-01-01
2020-12-08,Франция,2020-12-02,4.00,false,2021-01-01
2020-12-08,Франция,2020-12-03,3.00,false,2021-01-01
2020-12-08,Франция,2020-12-04,3.00,false,2021-01-01
2020-12-08,Франция,2020-12-05,3.00,false,2021-01-01
2020-12-08,Франция,2020-12-06,3.00,false,2021-01-01
2020-12-08,Франция,2020-12-07,4.00,false,2021-01-01
2020-12-08,Франция,2020-12-08,4.00,false,2021-01-01
2020-12-08,Франция,,4.00,true,2021-01-01
2020-12-07,Австрия,2020-12-01,0.00,false,2021-01-01
2020-12-07,Австрия,2020-12-02,1.00,false,2021-01-01
2020-12-07,Австрия,2020-12-03,2.00,false,2021-01-01
2020-12-07,Австрия,2020-12-04,3.00,false,2021-01-01
2020-12-07,Австрия,2020-12-05,3.00,false,2021-01-01
2020-12-07,Австрия,2020-12-06,3.00,false,2021-01-01
2020-12-07,Австрия,2020-12-07,4.00,false,2021-01-01
2020-12-07,Австрия,,5.00,true,2021-01-01
2020-12-07,Германия,2020-12-01,1.00,false,2021-01-01
2020-12-07,Германия,2020-12-02,1.00,false,2021-01-01
2020-12-07,Германия,2020-12-03,3.00,false,2021-01-01
2020-12-07,Германия,2020-12-04,3.00,false,2021-01-01
2020-12-07,Германия,2020-12-05,4.00,false,2021-01-01
2020-12-07,Германия,2020-12-06,4.00,false,2021-01-01
2020-12-07,Германия,2020-12-07,4.00,false,2021-01-01
2020-12-07,Германия,,4.00,true,2021-01-01
2020-12-07,Франция,2020-12-01,3.00,false,2021-01-01
2020-12-07,Франция,2020-12-02,4.00,false,2021-01-01
2020-12-07,Франция,2020-12-03,2.00,false,2021-01-01
2020-12-07,Франция,2020-12-04,3.00,false,2021-01-01
2020-12-07,Франция,2020-12-05,3.00,false,2021-01-01
2020-12-07,Франция,2020-12-06,3.00,false,2021-01-01
2020-12-07,Франция,2020-12-07,3.00,false,2021-01-01
2020-12-07,Франция,,2.00,true,2021-01-01
2020-12-06,Австрия,2020-11-30,2.00,false,2021-01-01
2020-12-06,Австрия,2020-12-01,2.00,false,2021-01-01
2020-12-06,Австрия,2020-12-02,3.00,false,2021-01-01
2020-12-06,Австрия,2020-12-03,4.00,false,2021-01-01
2020-12-06,Австрия,2020-12-04,4.00,false,2021-01-01
2020-12-06,Австрия,2020-12-05,4.00,false,2021-01-01
2020-12-06,Австрия,2020-12-06,5.00,false,2021-01-01
2020-12-06,Австрия,,5.00,true,2021-01-01
2020-12-06,Германия,2020-11-30,1.00,false,2021-01-01
2020-12-06,Германия,2020-12-01,1.00,false,2021-01-01
2020-12-06,Германия,2020-12-02,2.00,false,2021-01-01
2020-12-06,Германия,2020-12-03,2.00,false,2021-01-01
2020-12-06,Германия,2020-12-04,2.00,false,2021-01-01
2020-12-06,Германия,2020-12-05,2.00,false,2021-01-01
2020-12-06,Германия,2020-12-06,2.00,false,2021-01-01
2020-12-06,Германия,,2.00,true,2021-01-01
2020-12-06,Франция,2020-11-30,3.00,false,2021-01-01
2020-12-06,Франция,2020-12-01,3.00,false,2021-01-01
2020-12-06,Франция,2020-12-02,3.00,false,2021-01-01
2020-12-06,Франция,2020-12-03,3.00,false,2021-01-01
2020-12-06,Франция,2020-12-04,4.00,false,2021-01-01
2020-12-06,Франция,2020-12-05,4.00,false,2021-01-01
2020-12-06,Франция,2020-12-06,4.00,false,2021-01-01
2020-12-06,Франция,,4.00,true,2021-01-01
2020-12-05,Австрия,2020-11-29,1.00,false,2021-01-01
2020-12-05,Австрия,2020-11-30,1.00,false,2021-01-01
2020-12-05,Австрия,2020-12-01,2.00,false,2021-01-01
2020-12-05,Австрия,2020-12-02,3.00,false,2021-01-01
2020-12-05,Австрия,2020-12-03,2.00,false,2021-01-01
2020-12-05,Австрия,2020-12-04,2.00,false,2021-01-01
2020-12-05,Австрия,2020-12-05,3.00,false,2021-01-01
2020-12-05,Австрия,,3.00,true,2021-01-01
2020-12-05,Германия,2020-11-29,1.00,false,2021-01-01
2020-12-05,Германия,2020-11-30,1.00,false,2021-01-01
2020-12-05,Германия,2020-12-01,1.00,false,2021-01-01
2020-12-05,Германия,2020-12-02,1.00,false,2021-01-01
2020-12-05,Германия,2020-12-03,1.00,false,2021-01-01
2020-12-05,Германия,2020-12-04,2.00,false,2021-01-01
2020-12-05,Германия,2020-12-05,2.00,false,2021-01-01
2020-12-05,Германия,,2.00,true,2021-01-01
2020-12-05,Франция,2020-11-29,4.00,false,2021-01-01
2020-12-05,Франция,2020-11-30,3.00,false,2021-01-01
2020-12-05,Франция,2020-12-01,3.00,false,2021-01-01
2020-12-05,Франция,2020-12-02,3.00,false,2021-01-01
2020-12-05,Франция,2020-12-03,3.00,false,2021-01-01
2020-12-05,Франция,2020-12-04,3.00,false,2021-01-01
2020-12-05,Франция,2020-12-05,3.00,false,2021-01-01
2020-12-05,Франция,,3.00,true,2021-01-01
2020-12-04,Австрия,2020-11-28,-2.00,false,2021-01-01
2020-12-04,Австрия,2020-11-29,-1.00,false,2021-01-01
2020-12-04,Австрия,2020-11-30,-1.00,false,2021-01-01
2020-12-04,Австрия,2020-12-01,-1.00,false,2021-01-01
2020-12-04,Австрия,2020-12-02,-1.00,false,2021-01-01
2020-12-04,Австрия,2020-12-03,-1.00,false,2021-01-01
2020-12-04,Австрия,2020-12-04,-1.00,false,2021-01-01
2020-12-04,Австрия,,0.00,true,2021-01-01
2020-12-04,Германия,2020-11-28,0.00,false,2021-01-01
2020-12-04,Германия,2020-11-29,0.00,false,2021-01-01
2020-12-04,Германия,2020-11-30,0.00,false,2021-01-01
2020-12-04,Германия,2020-12-01,0.00,false,2021-01-01
2020-12-04,Германия,2020-12-02,1.00,false,2021-01-01
2020-12-04,Германия,2020-12-03,1.00,false,2021-01-01
2020-12-04,Германия,2020-12-04,1.00,false,2021-01-01
2020-12-04,Германия,,1.00,true,2021-01-01
2020-12-04,Франция,2020-11-28,4.00,false,2021-01-01
2020-12-04,Франция,2020-11-29,5.00,false,2021-01-01
2020-12-04,Франция,2020-11-30,5.00,false,2021-01-01
2020-12-04,Франция,2020-12-01,5.00,false,2021-01-01
2020-12-04,Франция,2020-12-02,5.00,false,2021-01-01
2020-12-04,Франция,2020-12-03,5.00,false,2021-01-01
2020-12-04,Франция,2020-12-04,5.00,false,2021-01-01
2020-12-04,Франция,,5.00,true,2021-01-01
2020-12-03,Австрия,2020-11-27,-2.00,false,2021-01-01
2020-12-03,Австрия,2020-11-28,-3.00,false,2021-01-01
2020-12-03,Австрия,2020-11-29,-3.00,false,2021-01-01
2020-12-03,Австрия,2020-11-30,-2.00,false,2021-01-01
2020-12-03,Австрия,2020-12-01,-2.00,false,2021-01-01
2020-12-03,Австрия,2020-12-02,-2.00,false,2021-01-01
2020-12-03,Австрия,2020-12-03,-2.00,false,2021-01-01
2020-12-03,Австрия,,-2.00,true,2021-01-01
2020-12-03,Германия,2020-11-27,1.00,false,2021-01-01
2020-12-03,Германия,2020-11-28,1.00,false,2021-01-01
2020-12-03,Германия,2020-11-29,0.00,false,2021-01-01
2020-12-03,Германия,2020-11-30,0.00,false,2021-01-01
2020-12-03,Германия,2020-12-01,0.00,false,2021-01-01
2020-12-03,Германия,2020-12-02,0.00,false,2021-01-01
2020-12-03,Германия,2020-12-03,0.00,false,2021-01-01
2020-12-03,Германия,,0.00,true,2021-01-01
2020-12-03,Франция,2020-11-27,4.00,false,2021-01-01
2020-12-03,Франция,2020-11-28,4.00,false,2021-01-01
2020-12-03,Франция,2020-11-29,4.00,false,2021-01-01
2020-12-03,Франция,2020-11-30,5.00,false,2021-01-01
2020-12-03,Франция,2020-12-01,5.00,false,2021-01-01
2020-12-03,Франция,2020-12-02,5.00,false,2021-01-01
2020-12-03,Франция,2020-12-03,6.00,false,2021-01-01
2020-12-03,Франция,,6.00,true,2021-01-01
2020-12-02,Австрия,2020-11-26,-1.00,false,2021-01-01
2020-12-02,Австрия,2020-11-27,-1.00,false,2021-01-01
2020-12-02,Австрия,2020-11-28,-2.00,false,2021-01-01
2020-12-02,Австрия,2020-11-29,-2.00,false,2021-01-01
2020-12-02,Австрия,2020-11-30,-2.00,false,2021-01-01
2020-12-02,Австрия,2020-12-01,-2.00,false,2021-01-01
2020-12-02,Австрия,2020-12-02,-2.00,false,2021-01-01
2020-12-02,Австрия,,-2.00,true,2021-01-01
2020-12-02,Германия,2020-11-26,2.00,false,2021-01-01
2020-12-02,Германия,2020-11-27,2.00,false,2021-01-01
2020-12-02,Германия,2020-11-28,1.00,false,2021-01-01
2020-12-02,Германия,2020-11-29,1.00,false,2021-01-01
2020-12-02,Германия,2020-11-30,0.00,false,2021-01-01
2020-12-02,Германия,2020-12-01,1.00,false,2021-01-01
2020-12-02,Германия,2020-12-02,1.00,false,2021-01-01
2020-12-02,Германия,,1.00,true,2021-01-01
2020-12-02,Франция,2020-11-26,4.00,false,2021-01-01
2020-12-02,Франция,2020-11-27,5.00,false,2021-01-01
2020-12-02,Франция,2020-11-28,5.00,false,2021-01-01
2020-12-02,Франция,2020-11-29,5.00,false,2021-01-01
2020-12-02,Франция,2020-11-30,4.00,false,2021-01-01
2020-12-02,Франция,2020-12-01,5.00,false,2021-01-01
2020-12-02,Франция,2020-12-02,5.00,false,2021-01-01
2020-12-02,Франция,,5.00,true,2021-01-01
2020-12-01,Австрия,2020-11-25,-2.00,false,2021-01-01
2020-12-01,Австрия,2020-11-26,-2.00,false,2021-01-01
2020-12-01,Австрия,2020-11-27,-2.00,false,2021-01-01
2020-12-01,Австрия,2020-11-28,-2.00,false,2021-01-01
2020-12-01,Австрия,2020-11-29,-2.00,false,2021-01-01
2020-12-01,Австрия,2020-11-30,-2.00,false,2021-01-01
2020-12-01,Австрия,2020-12-01,-2.00,false,2021-01-01
2020-12-01,Австрия,,-3.00,true,2021-01-01
2020-12-01,Германия,2020-11-25,0.00,false,2021-01-01
2020-12-01,Германия,2020-11-26,0.00,false,2021-01-01
2020-12-01,Германия,2020-11-27,1.00,false,2021-01-01
2020-12-01,Германия,2020-11-28,1.00,false,2021-01-01
2020-12-01,Германия,2020-11-29,1.00,false,2021-01-01
2020-12-01,Германия,2020-11-30,1.00,false,2021-01-01
2020-12-01,Германия,2020-12-01,1.00,false,2021-01-01
2020-12-01,Германия,,1.00,true,2021-01-01
2020-12-01,Франция,2020-11-25,3.00,false,2021-01-01
2020-12-01,Франция,2020-11-26,3.00,false,2021-01-01
2020-12-01,Франция,2020-11-27,4.00,false,2021-01-01
2020-12-01,Франция,2020-11-28,5.00,false,2021-01-01
2020-12-01,Франция,2020-11-29,5.00,false,2021-01-01
2020-12-01,Франция,2020-11-30,5.00,false,2021-01-01
2020-12-01,Франция,2020-12-01,5.00,false,2021-01-01
2020-12-01,Франция,,5.00,true,2021-01-01
2020-11-30,Австрия,2020-11-24,0.00,false,2021-01-01
2020-11-30,Австрия,2020-11-25,-1.00,false,2021-01-01
2020-11-30,Австрия,2020-11-26,-1.00,false,2021-01-01
2020-11-30,Австрия,2020-11-27,-1.00,false,2021-01-01
2020-11-30,Австрия,2020-11-28,-1.00,false,2021-01-01
2020-11-30,Австрия,2020-11-29,-1.00,false,2021-01-01
2020-11-30,Австрия,2020-11-30,0.00,false,2021-01-01
2020-11-30,Австрия,,0.00,true,2021-01-01
2020-11-30,Германия,2020-11-24,1.00,false,2021-01-01
2020-11-30,Германия,2020-11-25,0.00,false,2021-01-01
2020-11-30,Германия,2020-11-26,0.00,false,2021-01-01
2020-11-30,Германия,2020-11-27,0.00,false,2021-01-01
2020-11-30,Германия,2020-11-28,-1.00,false,2021-01-01
2020-11-30,Германия,2020-11-29,-1.00,false,2021-01-01
2020-11-30,Германия,2020-11-30,-1.00,false,2021-01-01
2020-11-30,Германия,,-1.00,true,2021-01-01
2020-11-30,Франция,2020-11-24,5.00,false,2021-01-01
2020-11-30,Франция,2020-11-25,4.00,false,2021-01-01
2020-11-30,Франция,2020-11-26,3.00,false,2021-01-01
2020-11-30,Франция,2020-11-27,3.00,false,2021-01-01
2020-11-30,Франция,2020-11-28,3.00,false,2021-01-01
2020-11-30,Франция,2020-11-29,3.00,false,2021-01-01
2020-11-30,Франция,2020-11-30,3.00,false,2021-01-01
2020-11-30,Франция,,3.00,true,2021-01-01
2020-11-29,Австрия,2020-11-23,1.00,false,2021-01-01
2020-11-29,Австрия,2020-11-24,1.00,false,2021-01-01
2020-11-29,Австрия,2020-11-25,0.00,false,2021-01-01
2020-11-29,Австрия,2020-11-26,0.00,false,2021-01-01
2020-11-29,Австрия,2020-11-27,-1.00,false,2021-01-01
2020-11-29,Австрия,2020-11-28,-1.00,false,2021-01-01
2020-11-29,Австрия,2020-11-29,-1.00,false,2021-01-01
2020-11-29,Австрия,,0.00,true,2021-01-01
2020-11-29,Германия,2020-11-23,1.00,false,2021-01-01
2020-11-29,Германия,2020-11-24,1.00,false,2021-01-01
2020-11-29,Германия,2020-11-25,1.00,false,2021-01-01
2020-11-29,Германия,2020-11-26,1.00,false,2021-01-01
2020-11-29,Германия,2020-11-27,1.00,false,2021-01-01
2020-11-29,Германия,2020-11-28,0.00,false,2021-01-01
2020-11-29,Германия,2020-11-29,0.00,false,2021-01-01
2020-11-29,Германия,,0.00,true,2021-01-01
2020-11-29,Франция,2020-11-23,5.00,false,2021-01-01
2020-11-29,Франция,2020-11-24,7.00,false,2021-01-01
2020-11-29,Франция,2020-11-25,7.00,false,2021-01-01
2020-11-29,Франция,2020-11-26,6.00,false,2021-01-01
2020-11-29,Франция,2020-11-27,6.00,false,2021-01-01
2020-11-29,Франция,2020-11-28,6.00,false,2021-01-01
2020-11-29,Франция,2020-11-29,6.00,false,2021-01-01
2020-11-29,Франция,,6.00,true,2021-01-01
2020-11-28,Австрия,2020-11-22,1.00,false,2021-01-01
2020-11-28,Австрия,2020-11-23,1.00,false,2021-01-01
2020-11-28,Австрия,2020-11-24,1.00,false,2021-01-01
2020-11-28,Австрия,2020-11-25,1.00,false,2021-01-01
2020-11-28,Австрия,2020-11-26,0.00,false,2021-01-01
2020-11-28,Австрия,2020-11-27,0.00,false,2021-01-01
2020-11-28,Австрия,2020-11-28,0.00,false,2021-01-01
2020-11-28,Австрия,,-1.00,true,2021-01-01
2020-11-28,Германия,2020-11-22,3.00,false,2021-01-01
2020-11-28,Германия,2020-11-23,2.00,false,2021-01-01
2020-11-28,Германия,2020-11-24,3.00,false,2021-01-01
2020-11-28,Германия,2020-11-25,2.00,false,2021-01-01
2020-11-28,Германия,2020-11-26,2.00,false,2021-01-01
2020-11-28,Германия,2020-11-27,2.00,false,2021-01-01
2020-11-28,Германия,2020-11-28,1.00,false,2021-01-01
2020-11-28,Германия,,1.00,true,2021-01-01
2020-11-28,Франция,2020-11-22,7.00,false,2021-01-01
2020-11-28,Франция,2020-11-23,7.00,false,2021-01-01
2020-11-28,Франция,2020-11-24,8.00,false,2021-01-01
2020-11-28,Франция,2020-11-25,8.00,false,2021-01-01
2020-11-28,Франция,2020-11-26,9.00,false,2021-01-01
2020-11-28,Франция,2020-11-27,8.00,false,2021-01-01
2020-11-28,Франция,2020-11-28,8.00,false,2021-01-01
2020-11-28,Франция,,8.00,true,2021-01-01
2020-11-27,Австрия,2020-11-21,2.00,false,2021-01-01
2020-11-27,Австрия,2020-11-22,2.00,false,2021-01-01
2020-11-27,Австрия,2020-11-23,1.00,false,2021-01-01
2020-11-27,Австрия,2020-11-24,1.00,false,2021-01-01
2020-11-27,Австрия,2020-11-25,1.00,false,2021-01-01
2020-11-27,Австрия,2020-11-26,1.00,false,2021-01-01
2020-11-27,Австрия,2020-11-27,-1.00,false,2021-01-01
2020-11-27,Австрия,,-1.00,true,2021-01-01
2020-11-27,Германия,2020-11-21,5.00,false,2021-01-01
2020-11-27,Германия,2020-11-22,3.00,false,2021-01-01
2020-11-27,Германия,2020-11-23,3.00,false,2021-01-01
2020-11-27,Германия,2020-11-24,4.00,false,2021-01-01
2020-11-27,Германия,2020-11-25,3.00,false,2021-01-01
2020-11-27,Германия,2020-11-26,3.00,false,2021-01-01
2020-11-27,Германия,2020-11-27,3.00,false,2021-01-01
2020-11-27,Германия,,3.00,true,2021-01-01
2020-11-27,Франция,2020-11-21,8.00,false,2021-01-01
2020-11-27,Франция,2020-11-22,8.00,false,2021-01-01
2020-11-27,Франция,2020-11-23,8.00,false,2021-01-01
2020-11-27,Франция,2020-11-24,8.00,false,2021-01-01
2020-11-27,Франция,2020-11-25,9.00,false,2021-01-01
2020-11-27,Франция,2020-11-26,9.00,false,2021-01-01
2020-11-27,Франция,2020-11-27,8.00,false,2021-01-01
2020-11-27,Франция,,8.00,true,2021-01-01
2020-11-26,Австрия,2020-11-20,2.00,false,2021-01-01
2020-11-26,Австрия,2020-11-21,2.00,false,2021-01-01
2020-11-26,Австрия,2020-11-22,2.00,false,2021-01-01
2020-11-26,Австрия,2020-11-23,1.00,false,2021-01-01
2020-11-26,Австрия,2020-11-24,1.00,false,2021-01-01
2020-11-26,Австрия,2020-11-25,1.00,false,2021-01-01
2020-11-26,Австрия,2020-11-26,0.00,false,2021-01-01
2020-11-26,Австрия,,-1.00,true,2021-01-01
2020-11-26,Германия,2020-11-20,6.00,false,2021-01-01
2020-11-26,Германия,2020-11-21,5.00,false,2021-01-01
2020-11-26,Германия,2020-11-22,4.00,false,2021-01-01
2020-11-26,Германия,2020-11-23,3.00,false,2021-01-01
2020-11-26,Германия,2020-11-24,3.00,false,2021-01-01
2020-11-26,Германия,2020-11-25,3.00,false,2021-01-01
2020-11-26,Германия,2020-11-26,3.00,false,2021-01-01
2020-11-26,Германия,,3.00,true,2021-01-01
2020-11-26,Франция,2020-11-20,8.00,false,2021-01-01
2020-11-26,Франция,2020-11-21,8.00,false,2021-01-01
2020-11-26,Франция,2020-11-22,8.00,false,2021-01-01
2020-11-26,Франция,2020-11-23,8.00,false,2021-01-01
2020-11-26,Франция,2020-11-24,8.00,false,2021-01-01
2020-11-26,Франция,2020-11-25,8.00,false,2021-01-01
2020-11-26,Франция,2020-11-26,8.00,false,2021-01-01
2020-11-26,Франция,,8.00,true,2021-01-01
2020-11-25,Австрия,2020-11-19,3.00,false,2021-01-01
2020-11-25,Австрия,2020-11-20,2.00,false,2021-01-01
2020-11-25,Австрия,2020-11-21,2.00,false,2021-01-01
2020-11-25,Австрия,2020-11-22,2.00,false,2021-01-01
2020-11-25,Австрия,2020-11-23,1.00,false,2021-01-01
2020-11-25,Австрия,2020-11-24,1.00,false,2021-01-01
2020-11-25,Австрия,2020-11-25,0.00,false,2021-01-01
2020-11-25,Австрия,,0.00,true,2021-01-01
2020-11-25,Германия,2020-11-19,6.00,false,2021-01-01
2020-11-25,Германия,2020-11-20,6.00,false,2021-01-01
2020-11-25,Германия,2020-11-21,4.00,false,2021-01-01
2020-11-25,Германия,2020-11-22,4.00,false,2021-01-01
2020-11-25,Германия,2020-11-23,3.00,false,2021-01-01
2020-11-25,Германия,2020-11-24,3.00,false,2021-01-01
2020-11-25,Германия,2020-11-25,2.00,false,2021-01-01
2020-11-25,Германия,,2.00,true,2021-01-01
2020-11-25,Франция,2020-11-19,8.00,false,2021-01-01
2020-11-25,Франция,2020-11-20,8.00,false,2021-01-01
2020-11-25,Франция,2020-11-21,8.00,false,2021-01-01
2020-11-25,Франция,2020-11-22,8.00,false,2021-01-01
2020-11-25,Франция,2020-11-23,8.00,false,2021-01-01
2020-11-25,Франция,2020-11-24,8.00,false,2021-01-01
2020-11-25,Франция,2020-11-25,7.00,false,2021-01-01
2020-11-25,Франция,,8.00,true,2021-01-01
2020-11-24,Австрия,2020-11-18,3.00,false,2021-01-01
2020-11-24,Австрия,2020-11-19,4.00,false,2021-01-01
2020-11-24,Австрия,2020-11-20,3.00,false,2021-01-01
2020-11-24,Австрия,2020-11-21,3.00,false,2021-01-01
2020-11-24,Австрия,2020-11-22,3.00,false,2021-01-01
2020-11-24,Австрия,2020-11-23,2.00,false,2021-01-01
2020-11-24,Австрия,2020-11-24,1.00,false,2021-01-01
2020-11-24,Австрия,,1.00,true,2021-01-01
2020-11-24,Германия,2020-11-18,5.00,false,2021-01-01
2020-11-24,Германия,2020-11-19,6.00,false,2021-01-01
2020-11-24,Германия,2020-11-20,6.00,false,2021-01-01
2020-11-24,Германия,2020-11-21,4.00,false,2021-01-01
2020-11-24,Германия,2020-11-22,4.00,false,2021-01-01
2020-11-24,Германия,2020-11-23,4.00,false,2021-01-01
2020-11-24,Германия,2020-11-24,4.00,false,2021-01-01
2020-11-24,Германия,,4.00,true,2021-01-01
2020-11-24,Франция,2020-11-18,7.00,false,2021-01-01
2020-11-24,Франция,2020-11-19,7.00,false,2021-01-01
2020-11-24,Франция,2020-11-20,7.00,false,2021-01-01
2020-11-24,Франция,2020-11-21,6.00,false,2021-01-01
2020-11-24,Франция,2020-11-22,6.00,false,2021-01-01
2020-11-24,Франция,2020-11-23,6.00,false,2021-01-01
2020-11-24,Франция,2020-11-24,6.00,false,2021-01-01
2020-11-24,Франция,,6.00,true,2021-01-01
2020-11-23,Австрия,2020-11-17,2.00,false,2021-01-01
2020-11-23,Австрия,2020-11-18,3.00,false,2021-01-01
2020-11-23,Австрия,2020-11-19,4.00,false,2021-01-01
2020-11-23,Австрия,2020-11-20,3.00,false,2021-01-01
2020-11-23,Австрия,2020-11-21,2.00,false,2021-01-01
2020-11-23,Австрия,2020-11-22,2.00,false,2021-01-01
2020-11-23,Австрия,2020-11-23,2.00,false,2021-01-01
2020-11-23,Австрия,,2.00,true,2021-01-01
2020-11-23,Германия,2020-11-17,6.00,false,2021-01-01
2020-11-23,Германия,2020-11-18,6.00,false,2021-01-01
2020-11-23,Германия,2020-11-19,6.00,false,2021-01-01
2020-11-23,Германия,2020-11-20,6.00,false,2021-01-01
2020-11-23,Германия,2020-11-21,6.00,false,2021-01-01
2020-11-23,Германия,2020-11-22,6.00,false,2021-01-01
2020-11-23,Германия,2020-11-23,6.00,false,2021-01-01
2020-11-23,Германия,,5.00,true,2021-01-01
2020-11-23,Франция,2020-11-17,7.00,false,2021-01-01
2020-11-23,Франция,2020-11-18,7.00,false,2021-01-01
2020-11-23,Франция,2020-11-19,7.00,false,2021-01-01
2020-11-23,Франция,2020-11-20,6.00,false,2021-01-01
2020-11-23,Франция,2020-11-21,6.00,false,2021-01-01
2020-11-23,Франция,2020-11-22,6.00,false,2021-01-01
2020-11-23,Франция,2020-11-23,6.00,false,2021-01-01
2020-11-23,Франция,,6.00,true,2021-01-01
2020-11-22,Австрия,2020-11-16,0.00,false,2021-01-01
2020-11-22,Австрия,2020-11-17,1.00,false,2021-01-01
2020-11-22,Австрия,2020-11-18,2.00,false,2021-01-01
2020-11-22,Австрия,2020-11-19,1.00,false,2021-01-01
2020-11-22,Австрия,2020-11-20,0.00,false,2021-01-01
2020-11-22,Австрия,2020-11-21,0.00,false,2021-01-01
2020-11-22,Австрия,2020-11-22,0.00,false,2021-01-01
2020-11-22,Австрия,,0.00,true,2021-01-01
2020-11-22,Германия,2020-11-16,4.00,false,2021-01-01
2020-11-22,Германия,2020-11-17,6.00,false,2021-01-01
2020-11-22,Германия,2020-11-18,7.00,false,2021-01-01
2020-11-22,Германия,2020-11-19,6.00,false,2021-01-01
2020-11-22,Германия,2020-11-20,6.00,false,2021-01-01
2020-11-22,Германия,2020-11-21,5.00,false,2021-01-01
2020-11-22,Германия,2020-11-22,5.00,false,2021-01-01
2020-11-22,Германия,,5.00,true,2021-01-01
2020-11-22,Франция,2020-11-16,8.00,false,2021-01-01
2020-11-22,Франция,2020-11-17,7.00,false,2021-01-01
2020-11-22,Франция,2020-11-18,7.00,false,2021-01-01
2020-11-22,Франция,2020-11-19,6.00,false,2021-01-01
2020-11-22,Франция,2020-11-20,6.00,false,2021-01-01
2020-11-22,Франция,2020-11-21,6.00,false,2021-01-01
2020-11-22,Франция,2020-11-22,5.00,false,2021-01-01
2020-11-22,Франция,,5.00,true,2021-01-01
2020-11-21,Австрия,2020-11-15,1.00,false,2021-01-01
2020-11-21,Австрия,2020-11-16,0.00,false,2021-01-01
2020-11-21,Австрия,2020-11-17,0.00,false,2021-01-01
2020-11-21,Австрия,2020-11-18,0.00,false,2021-01-01
2020-11-21,Австрия,2020-11-19,0.00,false,2021-01-01
2020-11-21,Австрия,2020-11-20,0.00,false,2021-01-01
2020-11-21,Австрия,2020-11-21,0.00,false,2021-01-01
2020-11-21,Австрия,,1.00,true,2021-01-01
2020-11-21,Германия,2020-11-15,2.00,false,2021-01-01
2020-11-21,Германия,2020-11-16,2.00,false,2021-01-01
2020-11-21,Германия,2020-11-17,3.00,false,2021-01-01
2020-11-21,Германия,2020-11-18,3.00,false,2021-01-01
2020-11-21,Германия,2020-11-19,3.00,false,2021-01-01
2020-11-21,Германия,2020-11-20,3.00,false,2021-01-01
2020-11-21,Германия,2020-11-21,2.00,false,2021-01-01
2020-11-21,Германия,,2.00,true,2021-01-01
2020-11-21,Франция,2020-11-15,8.00,false,2021-01-01
2020-11-21,Франция,2020-11-16,7.00,false,2021-01-01
2020-11-21,Франция,2020-11-17,6.00,false,2021-01-01
2020-11-21,Франция,2020-11-18,7.00,false,2021-01-01
2020-11-21,Франция,2020-11-19,6.00,false,2021-01-01
2020-11-21,Франция,2020-11-20,6.00,false,2021-01-01
2020-11-21,Франция,2020-11-21,5.00,false,2021-01-01
2020-11-21,Франция,,5.00,true,2021-01-01
2020-11-20,Австрия,2020-11-14,4.00,false,2021-01-01
2020-11-20,Австрия,2020-11-15,4.00,false,2021-01-01
2020-11-20,Австрия,2020-11-16,3.00,false,2021-01-01
2020-11-20,Австрия,2020-11-17,3.00,false,2021-01-01
2020-11-20,Австрия,2020-11-18,4.00,false,2021-01-01
2020-11-20,Австрия,2020-11-19,4.00,false,2021-01-01
